,timestamp,open,high,low,close,volume_(btc),volume_(currency),weighted_price,volumn_square
25667,1341857820,,,,,,,,
25668,1341857880,,,,,,,,
25669,1341857940,,,,,,,,
25670,1341858000,,,,,,,,
25671,1341858060,,,,,,,,
25672,1341858120,,,,,,,,
25673,1341858180,,,,,,,,
25674,1341858240,,,,,,,,
25675,1341858300,,,,,,,,
25676,1341858360,,,,,,,,
25677,1341858420,,,,,,,,
25678,1341858480,,,,,,,,
25679,1341858540,,,,,,,,
25680,1341858600,,,,,,,,
25681,1341858660,,,,,,,,
25682,1341858720,,,,,,,,
25683,1341858780,,,,,,,,
25684,1341858840,,,,,,,,
25685,1341858900,,,,,,,,
25686,1341858960,,,,,,,,
25687,1341859020,,,,,,,,
25688,1341859080,,,,,,,,
25689,1341859140,,,,,,,,
25690,1341859200,,,,,,,,
25691,1341859260,,,,,,,,
25692,1341859320,,,,,,,,
25693,1341859380,,,,,,,,
25694,1341859440,,,,,,,,
25695,1341859500,,,,,,,,
25696,1341859560,,,,,,,,
25697,1341859620,,,,,,,,
25698,1341859680,,,,,,,,
25699,1341859740,,,,,,,,
25700,1341859800,,,,,,,,
25701,1341859860,,,,,,,,
25702,1341859920,,,,,,,,
25703,1341859980,,,,,,,,
25704,1341860040,,,,,,,,
25705,1341860100,,,,,,,,
25706,1341860160,,,,,,,,
25707,1341860220,,,,,,,,
25708,1341860280,,,,,,,,
25709,1341860340,,,,,,,,
25710,1341860400,,,,,,,,
25711,1341860460,,,,,,,,
25712,1341860520,,,,,,,,
25713,1341860580,,,,,,,,
25714,1341860640,,,,,,,,
25715,1341860700,,,,,,,,
25716,1341860760,,,,,,,,
25717,1341860820,,,,,,,,
25718,1341860880,,,,,,,,
25719,1341860940,,,,,,,,
25720,1341861000,,,,,,,,
25721,1341861060,,,,,,,,
25722,1341861120,,,,,,,,
25723,1341861180,,,,,,,,
25724,1341861240,,,,,,,,
25725,1341861300,,,,,,,,
25726,1341861360,,,,,,,,
25727,1341861420,,,,,,,,
25728,1341861480,,,,,,,,
25729,1341861540,6.82,6.82,6.55,6.55,102.0,686.460945,6.730009265,10404.0
25730,1341861600,,,,,,,,
25731,1341861660,,,,,,,,
25732,1341861720,,,,,,,,
25733,1341861780,,,,,,,,
25734,1341861840,,,,,,,,
25735,1341861900,,,,,,,,
25736,1341861960,,,,,,,,
25737,1341862020,,,,,,,,
25738,1341862080,,,,,,,,
25739,1341862140,,,,,,,,
25740,1341862200,,,,,,,,
25741,1341862260,,,,,,,,
25742,1341862320,,,,,,,,
25743,1341862380,,,,,,,,
25744,1341862440,,,,,,,,
25745,1341862500,,,,,,,,
25746,1341862560,,,,,,,,
25747,1341862620,,,,,,,,
25748,1341862680,,,,,,,,
25749,1341862740,,,,,,,,
25750,1341862800,,,,,,,,
25751,1341862860,,,,,,,,
25752,1341862920,,,,,,,,
25753,1341862980,,,,,,,,
25754,1341863040,,,,,,,,
25755,1341863100,6.67,6.67,6.67,6.67,1.54789833,10.32448186,6.67,2.395989240016789
25756,1341863160,,,,,,,,
25757,1341863220,,,,,,,,
25758,1341863280,,,,,,,,
25759,1341863340,,,,,,,,
25760,1341863400,,,,,,,,
25761,1341863460,,,,,,,,
25762,1341863520,,,,,,,,
25763,1341863580,,,,,,,,
25764,1341863640,,,,,,,,
25765,1341863700,,,,,,,,
25766,1341863760,,,,,,,,
25767,1341863820,,,,,,,,
25768,1341863880,,,,,,,,
25769,1341863940,,,,,,,,
25770,1341864000,,,,,,,,
25771,1341864060,,,,,,,,
25772,1341864120,,,,,,,,
25773,1341864180,,,,,,,,
25774,1341864240,,,,,,,,
25775,1341864300,,,,,,,,
25776,1341864360,,,,,,,,
25777,1341864420,,,,,,,,
25778,1341864480,,,,,,,,
25779,1341864540,,,,,,,,
25780,1341864600,,,,,,,,
25781,1341864660,,,,,,,,
25782,1341864720,,,,,,,,
25783,1341864780,,,,,,,,
25784,1341864840,,,,,,,,
25785,1341864900,6.76,6.76,6.76,6.76,0.89686098,6.062780225,6.76,0.8043596174465605
25786,1341864960,6.77,6.77,6.77,6.77,0.29850746,2.020895504,6.77,0.0891067036756516
25787,1341865020,,,,,,,,
25788,1341865080,6.82,6.84,6.82,6.84,0.59171726,4.041420133,6.829985207,0.35012931578190765
25789,1341865140,,,,,,,,
25790,1341865200,,,,,,,,
25791,1341865260,,,,,,,,
25792,1341865320,,,,,,,,
25793,1341865380,,,,,,,,
25794,1341865440,,,,,,,,
25795,1341865500,,,,,,,,
25796,1341865560,,,,,,,,
25797,1341865620,,,,,,,,
25798,1341865680,,,,,,,,
25799,1341865740,,,,,,,,
25800,1341865800,,,,,,,,
25801,1341865860,,,,,,,,
25802,1341865920,,,,,,,,
25803,1341865980,,,,,,,,
25804,1341866040,,,,,,,,
25805,1341866100,,,,,,,,
25806,1341866160,,,,,,,,
25807,1341866220,,,,,,,,
25808,1341866280,,,,,,,,
25809,1341866340,,,,,,,,
25810,1341866400,,,,,,,,
25811,1341866460,,,,,,,,
25812,1341866520,,,,,,,,
25813,1341866580,,,,,,,,
25814,1341866640,,,,,,,,
25815,1341866700,,,,,,,,
25816,1341866760,,,,,,,,
25817,1341866820,,,,,,,,
25818,1341866880,,,,,,,,
25819,1341866940,,,,,,,,
25820,1341867000,6.69,6.69,6.69,6.69,3.18576183,21.31274664,6.69,10.149078437484949
25821,1341867060,6.69,6.69,6.69,6.69,1.6388,10.963572,6.69,2.68566544
25822,1341867120,6.69,6.69,6.69,6.69,145.1754382,971.2236814,6.69,21075.90785656202
25823,1341867180,,,,,,,,
25824,1341867240,,,,,,,,
25825,1341867300,,,,,,,,
25826,1341867360,,,,,,,,
25827,1341867420,,,,,,,,
25828,1341867480,,,,,,,,
25829,1341867540,,,,,,,,
25830,1341867600,,,,,,,,
25831,1341867660,,,,,,,,
25832,1341867720,,,,,,,,
25833,1341867780,,,,,,,,
25834,1341867840,,,,,,,,
25835,1341867900,,,,,,,,
25836,1341867960,,,,,,,,
25837,1341868020,,,,,,,,
25838,1341868080,,,,,,,,
25839,1341868140,,,,,,,,
25840,1341868200,6.85,6.85,6.85,6.85,3.18576183,21.82246854,6.85,10.149078437484949
25841,1341868260,,,,,,,,
25842,1341868320,,,,,,,,
25843,1341868380,,,,,,,,
25844,1341868440,,,,,,,,
25845,1341868500,,,,,,,,
25846,1341868560,,,,,,,,
25847,1341868620,,,,,,,,
25848,1341868680,,,,,,,,
25849,1341868740,,,,,,,,
25850,1341868800,,,,,,,,
25851,1341868860,,,,,,,,
25852,1341868920,,,,,,,,
25853,1341868980,,,,,,,,
25854,1341869040,,,,,,,,
25855,1341869100,,,,,,,,
25856,1341869160,,,,,,,,
25857,1341869220,,,,,,,,
25858,1341869280,,,,,,,,
25859,1341869340,,,,,,,,
25860,1341869400,,,,,,,,
25861,1341869460,,,,,,,,
25862,1341869520,,,,,,,,
25863,1341869580,,,,,,,,
25864,1341869640,,,,,,,,
25865,1341869700,,,,,,,,
25866,1341869760,,,,,,,,
25867,1341869820,,,,,,,,
25868,1341869880,,,,,,,,
25869,1341869940,,,,,,,,
25870,1341870000,,,,,,,,
25871,1341870060,6.85,6.85,6.85,6.85,89.03872086,609.9152379,6.85,7927.8938123849985
25872,1341870120,,,,,,,,
25873,1341870180,,,,,,,,
25874,1341870240,6.85,6.85,6.85,6.85,31.93082098,218.7261237,6.85,1019.5773284568081
25875,1341870300,6.85,6.85,6.85,6.85,78.73340653,539.3238347,6.85,6198.949303818246
25876,1341870360,6.86,6.9,6.86,6.9,30.0,206.5856365,6.886187885,900.0
25877,1341870420,6.9,6.9,6.9,6.9,1.0,6.9,6.9,1.0
25878,1341870480,,,,,,,,
25879,1341870540,,,,,,,,
25880,1341870600,6.84,6.84,6.84,6.84,2.134366,14.59906344,6.84,4.5555182219559995
25881,1341870660,,,,,,,,
25882,1341870720,,,,,,,,
25883,1341870780,,,,,,,,
25884,1341870840,,,,,,,,
25885,1341870900,6.9,6.9,6.9,6.9,1.25536473,8.662016637,6.9,1.5759406053279728
25886,1341870960,6.91,6.91,6.91,6.91,3.0,20.73,6.91,9.0
25887,1341871020,,,,,,,,
25888,1341871080,,,,,,,,
25889,1341871140,,,,,,,,
25890,1341871200,6.91,6.91,6.91,6.91,0.18576183,1.283614245,6.91,0.0345074574849489
25891,1341871260,,,,,,,,
25892,1341871320,,,,,,,,
25893,1341871380,6.92,6.92,6.92,6.92,4.15318994,28.74007439,6.92,17.248986677717202
25894,1341871440,,,,,,,,
25895,1341871500,,,,,,,,
25896,1341871560,6.93,6.93,6.93,6.93,17.0,117.81,6.93,289.0
25897,1341871620,,,,,,,,
25898,1341871680,,,,,,,,
25899,1341871740,,,,,,,,
25900,1341871800,,,,,,,,
25901,1341871860,,,,,,,,
25902,1341871920,,,,,,,,
25903,1341871980,,,,,,,,
25904,1341872040,,,,,,,,
25905,1341872100,,,,,,,,
25906,1341872160,,,,,,,,
25907,1341872220,,,,,,,,
25908,1341872280,,,,,,,,
25909,1341872340,,,,,,,,
25910,1341872400,,,,,,,,
25911,1341872460,,,,,,,,
25912,1341872520,,,,,,,,
25913,1341872580,,,,,,,,
25914,1341872640,,,,,,,,
25915,1341872700,,,,,,,,
25916,1341872760,,,,,,,,
25917,1341872820,,,,,,,,
25918,1341872880,,,,,,,,
25919,1341872940,,,,,,,,
25920,1341873000,,,,,,,,
25921,1341873060,,,,,,,,
25922,1341873120,,,,,,,,
25923,1341873180,,,,,,,,
25924,1341873240,,,,,,,,
25925,1341873300,,,,,,,,
25926,1341873360,,,,,,,,
25927,1341873420,,,,,,,,
25928,1341873480,,,,,,,,
25929,1341873540,,,,,,,,
25930,1341873600,,,,,,,,
25931,1341873660,,,,,,,,
25932,1341873720,,,,,,,,
25933,1341873780,,,,,,,,
25934,1341873840,,,,,,,,
25935,1341873900,,,,,,,,
25936,1341873960,,,,,,,,
25937,1341874020,,,,,,,,
25938,1341874080,,,,,,,,
25939,1341874140,,,,,,,,
25940,1341874200,,,,,,,,
25941,1341874260,,,,,,,,
25942,1341874320,,,,,,,,
25943,1341874380,,,,,,,,
25944,1341874440,,,,,,,,
25945,1341874500,,,,,,,,
25946,1341874560,,,,,,,,
25947,1341874620,,,,,,,,
25948,1341874680,,,,,,,,
25949,1341874740,,,,,,,,
25950,1341874800,,,,,,,,
25951,1341874860,,,,,,,,
25952,1341874920,,,,,,,,
25953,1341874980,,,,,,,,
25954,1341875040,,,,,,,,
25955,1341875100,,,,,,,,
25956,1341875160,,,,,,,,
25957,1341875220,,,,,,,,
25958,1341875280,,,,,,,,
25959,1341875340,,,,,,,,
25960,1341875400,,,,,,,,
25961,1341875460,,,,,,,,
25962,1341875520,,,,,,,,
25963,1341875580,,,,,,,,
25964,1341875640,,,,,,,,
25965,1341875700,,,,,,,,
25966,1341875760,,,,,,,,
25967,1341875820,,,,,,,,
25968,1341875880,,,,,,,,
25969,1341875940,,,,,,,,
25970,1341876000,,,,,,,,
25971,1341876060,,,,,,,,
25972,1341876120,,,,,,,,
25973,1341876180,,,,,,,,
25974,1341876240,,,,,,,,
25975,1341876300,,,,,,,,
25976,1341876360,,,,,,,,
25977,1341876420,,,,,,,,
25978,1341876480,,,,,,,,
25979,1341876540,,,,,,,,
25980,1341876600,,,,,,,,
25981,1341876660,,,,,,,,
25982,1341876720,,,,,,,,
25983,1341876780,,,,,,,,
25984,1341876840,,,,,,,,
25985,1341876900,,,,,,,,
25986,1341876960,,,,,,,,
25987,1341877020,,,,,,,,
25988,1341877080,,,,,,,,
25989,1341877140,,,,,,,,
25990,1341877200,,,,,,,,
25991,1341877260,,,,,,,,
25992,1341877320,,,,,,,,
25993,1341877380,,,,,,,,
25994,1341877440,,,,,,,,
25995,1341877500,,,,,,,,
25996,1341877560,,,,,,,,
25997,1341877620,6.91,6.93,6.91,6.93,1.0,6.924152047,6.924152047,1.0
25998,1341877680,6.93,6.93,6.93,6.93,10.3579,71.780247,6.93,107.28609241000001
25999,1341877740,6.93,6.93,6.93,6.93,13.7635,95.381055,6.93,189.43393225000003
26000,1341877800,6.93,6.93,6.93,6.93,11.35549849,78.69360454,6.93,128.9473459563923
26001,1341877860,6.94,6.94,6.94,6.94,3.0,20.82,6.94,9.0
26002,1341877920,,,,,,,,
26003,1341877980,,,,,,,,
26004,1341878040,,,,,,,,
26005,1341878100,,,,,,,,
26006,1341878160,,,,,,,,
26007,1341878220,,,,,,,,
26008,1341878280,,,,,,,,
26009,1341878340,,,,,,,,
26010,1341878400,,,,,,,,
26011,1341878460,,,,,,,,
26012,1341878520,,,,,,,,
26013,1341878580,,,,,,,,
26014,1341878640,6.95,6.95,6.95,6.95,8.03638124,55.85284962,6.95,64.58342343462395
26015,1341878700,,,,,,,,
26016,1341878760,,,,,,,,
26017,1341878820,,,,,,,,
26018,1341878880,,,,,,,,
26019,1341878940,,,,,,,,
26020,1341879000,,,,,,,,
26021,1341879060,,,,,,,,
26022,1341879120,6.97,6.97,6.97,6.97,0.96710476,6.740720177,6.97,0.9352916168146577
26023,1341879180,,,,,,,,
26024,1341879240,,,,,,,,
26025,1341879300,6.98,6.98,6.98,6.98,1.1217765,7.82999997,6.98,1.25838251595225
26026,1341879360,,,,,,,,
26027,1341879420,,,,,,,,
26028,1341879480,,,,,,,,
26029,1341879540,,,,,,,,
26030,1341879600,,,,,,,,
26031,1341879660,6.98,6.98,6.98,6.98,5.25071116,36.6499639,6.98,27.569967685748544
26032,1341879720,,,,,,,,
26033,1341879780,,,,,,,,
26034,1341879840,,,,,,,,
26035,1341879900,,,,,,,,
26036,1341879960,,,,,,,,
26037,1341880020,,,,,,,,
26038,1341880080,,,,,,,,
26039,1341880140,,,,,,,,
26040,1341880200,,,,,,,,
26041,1341880260,,,,,,,,
26042,1341880320,6.99,6.99,6.99,6.99,9.08712195,63.51898243,6.99,82.57578533417181
26043,1341880380,,,,,,,,
26044,1341880440,,,,,,,,
26045,1341880500,,,,,,,,
26046,1341880560,,,,,,,,
26047,1341880620,,,,,,,,
26048,1341880680,,,,,,,,
26049,1341880740,,,,,,,,
26050,1341880800,,,,,,,,
26051,1341880860,,,,,,,,
26052,1341880920,,,,,,,,
26053,1341880980,7.0,7.0,7.0,7.0,3.1,21.7,7.0,9.610000000000001
26054,1341881040,,,,,,,,
26055,1341881100,,,,,,,,
26056,1341881160,,,,,,,,
26057,1341881220,,,,,,,,
26058,1341881280,,,,,,,,
26059,1341881340,,,,,,,,
26060,1341881400,,,,,,,,
26061,1341881460,,,,,,,,
26062,1341881520,,,,,,,,
26063,1341881580,,,,,,,,
26064,1341881640,,,,,,,,
26065,1341881700,,,,,,,,
26066,1341881760,,,,,,,,
26067,1341881820,,,,,,,,
26068,1341881880,,,,,,,,
26069,1341881940,,,,,,,,
26070,1341882000,,,,,,,,
26071,1341882060,,,,,,,,
26072,1341882120,,,,,,,,
26073,1341882180,,,,,,,,
26074,1341882240,,,,,,,,
26075,1341882300,,,,,,,,
26076,1341882360,,,,,,,,
26077,1341882420,,,,,,,,
26078,1341882480,,,,,,,,
26079,1341882540,,,,,,,,
26080,1341882600,,,,,,,,
26081,1341882660,,,,,,,,
26082,1341882720,,,,,,,,
26083,1341882780,,,,,,,,
26084,1341882840,,,,,,,,
26085,1341882900,,,,,,,,
26086,1341882960,,,,,,,,
26087,1341883020,,,,,,,,
26088,1341883080,,,,,,,,
26089,1341883140,,,,,,,,
26090,1341883200,,,,,,,,
26091,1341883260,,,,,,,,
26092,1341883320,,,,,,,,
26093,1341883380,,,,,,,,
26094,1341883440,,,,,,,,
26095,1341883500,,,,,,,,
26096,1341883560,,,,,,,,
26097,1341883620,,,,,,,,
26098,1341883680,,,,,,,,
26099,1341883740,,,,,,,,
26100,1341883800,,,,,,,,
26101,1341883860,,,,,,,,
26102,1341883920,,,,,,,,
26103,1341883980,,,,,,,,
26104,1341884040,,,,,,,,
26105,1341884100,,,,,,,,
26106,1341884160,,,,,,,,
26107,1341884220,,,,,,,,
26108,1341884280,,,,,,,,
26109,1341884340,,,,,,,,
26110,1341884400,,,,,,,,
26111,1341884460,,,,,,,,
26112,1341884520,,,,,,,,
26113,1341884580,,,,,,,,
26114,1341884640,,,,,,,,
26115,1341884700,,,,,,,,
26116,1341884760,,,,,,,,
26117,1341884820,,,,,,,,
26118,1341884880,,,,,,,,
26119,1341884940,,,,,,,,
26120,1341885000,,,,,,,,
26121,1341885060,,,,,,,,
26122,1341885120,,,,,,,,
26123,1341885180,,,,,,,,
26124,1341885240,,,,,,,,
26125,1341885300,,,,,,,,
26126,1341885360,,,,,,,,
26127,1341885420,,,,,,,,
26128,1341885480,,,,,,,,
26129,1341885540,,,,,,,,
26130,1341885600,,,,,,,,
26131,1341885660,,,,,,,,
26132,1341885720,,,,,,,,
26133,1341885780,,,,,,,,
26134,1341885840,,,,,,,,
26135,1341885900,,,,,,,,
26136,1341885960,,,,,,,,
26137,1341886020,,,,,,,,
26138,1341886080,,,,,,,,
26139,1341886140,,,,,,,,
26140,1341886200,,,,,,,,
26141,1341886260,,,,,,,,
26142,1341886320,,,,,,,,
26143,1341886380,,,,,,,,
26144,1341886440,,,,,,,,
26145,1341886500,,,,,,,,
26146,1341886560,,,,,,,,
26147,1341886620,,,,,,,,
26148,1341886680,,,,,,,,
26149,1341886740,,,,,,,,
26150,1341886800,7.0,7.0,7.0,7.0,17.41714286,121.92,7.0,303.35686540564893
26151,1341886860,,,,,,,,
26152,1341886920,,,,,,,,
26153,1341886980,,,,,,,,
26154,1341887040,,,,,,,,
26155,1341887100,,,,,,,,
26156,1341887160,,,,,,,,
26157,1341887220,,,,,,,,
26158,1341887280,,,,,,,,
26159,1341887340,,,,,,,,
26160,1341887400,,,,,,,,
26161,1341887460,,,,,,,,
26162,1341887520,,,,,,,,
26163,1341887580,,,,,,,,
26164,1341887640,,,,,,,,
26165,1341887700,,,,,,,,
26166,1341887760,,,,,,,,
26167,1341887820,,,,,,,,
26168,1341887880,,,,,,,,
26169,1341887940,,,,,,,,
26170,1341888000,,,,,,,,
26171,1341888060,,,,,,,,
26172,1341888120,,,,,,,,
26173,1341888180,,,,,,,,
26174,1341888240,,,,,,,,
26175,1341888300,,,,,,,,
26176,1341888360,,,,,,,,
26177,1341888420,,,,,,,,
26178,1341888480,,,,,,,,
26179,1341888540,,,,,,,,
26180,1341888600,,,,,,,,
26181,1341888660,,,,,,,,
26182,1341888720,,,,,,,,
26183,1341888780,7.0,7.0,7.0,7.0,0.54393999,3.80757993,7.0,0.29587071272120014
26184,1341888840,,,,,,,,
26185,1341888900,7.0,7.0,7.0,7.0,22.2692,155.8844,7.0,495.9172686400001
26186,1341888960,,,,,,,,
26187,1341889020,,,,,,,,
26188,1341889080,,,,,,,,
26189,1341889140,,,,,,,,
26190,1341889200,,,,,,,,
26191,1341889260,,,,,,,,
26192,1341889320,,,,,,,,
26193,1341889380,,,,,,,,
26194,1341889440,,,,,,,,
26195,1341889500,,,,,,,,
26196,1341889560,,,,,,,,
26197,1341889620,,,,,,,,
26198,1341889680,,,,,,,,
26199,1341889740,,,,,,,,
26200,1341889800,,,,,,,,
26201,1341889860,7.0,7.0,7.0,7.0,10.0,70.0,7.0,100.0
26202,1341889920,,,,,,,,
26203,1341889980,,,,,,,,
26204,1341890040,,,,,,,,
26205,1341890100,,,,,,,,
26206,1341890160,,,,,,,,
26207,1341890220,,,,,,,,
26208,1341890280,,,,,,,,
26209,1341890340,,,,,,,,
26210,1341890400,,,,,,,,
26211,1341890460,,,,,,,,
26212,1341890520,,,,,,,,
26213,1341890580,,,,,,,,
26214,1341890640,,,,,,,,
26215,1341890700,,,,,,,,
26216,1341890760,,,,,,,,
26217,1341890820,7.0,7.0,7.0,7.0,6.88571428,48.19999996,7.0,47.41306114579592
26218,1341890880,,,,,,,,
26219,1341890940,,,,,,,,
26220,1341891000,,,,,,,,
26221,1341891060,,,,,,,,
26222,1341891120,,,,,,,,
26223,1341891180,,,,,,,,
26224,1341891240,,,,,,,,
26225,1341891300,,,,,,,,
26226,1341891360,,,,,,,,
26227,1341891420,,,,,,,,
26228,1341891480,,,,,,,,
26229,1341891540,,,,,,,,
26230,1341891600,,,,,,,,
26231,1341891660,,,,,,,,
26232,1341891720,,,,,,,,
26233,1341891780,,,,,,,,
26234,1341891840,,,,,,,,
26235,1341891900,,,,,,,,
26236,1341891960,,,,,,,,
26237,1341892020,,,,,,,,
26238,1341892080,,,,,,,,
26239,1341892140,,,,,,,,
26240,1341892200,,,,,,,,
26241,1341892260,,,,,,,,
26242,1341892320,,,,,,,,
26243,1341892380,,,,,,,,
26244,1341892440,,,,,,,,
26245,1341892500,,,,,,,,
26246,1341892560,,,,,,,,
26247,1341892620,,,,,,,,
26248,1341892680,,,,,,,,
26249,1341892740,,,,,,,,
26250,1341892800,,,,,,,,
26251,1341892860,,,,,,,,
26252,1341892920,,,,,,,,
26253,1341892980,,,,,,,,
26254,1341893040,,,,,,,,
26255,1341893100,,,,,,,,
26256,1341893160,,,,,,,,
26257,1341893220,,,,,,,,
26258,1341893280,,,,,,,,
26259,1341893340,,,,,,,,
26260,1341893400,,,,,,,,
26261,1341893460,,,,,,,,
26262,1341893520,,,,,,,,
26263,1341893580,,,,,,,,
26264,1341893640,,,,,,,,
26265,1341893700,,,,,,,,
26266,1341893760,,,,,,,,
26267,1341893820,,,,,,,,
26268,1341893880,,,,,,,,
26269,1341893940,,,,,,,,
26270,1341894000,,,,,,,,
26271,1341894060,,,,,,,,
26272,1341894120,,,,,,,,
26273,1341894180,,,,,,,,
26274,1341894240,,,,,,,,
26275,1341894300,,,,,,,,
26276,1341894360,,,,,,,,
26277,1341894420,,,,,,,,
26278,1341894480,,,,,,,,
26279,1341894540,,,,,,,,
26280,1341894600,,,,,,,,
26281,1341894660,,,,,,,,
26282,1341894720,,,,,,,,
26283,1341894780,,,,,,,,
26284,1341894840,,,,,,,,
26285,1341894900,,,,,,,,
26286,1341894960,,,,,,,,
26287,1341895020,,,,,,,,
26288,1341895080,,,,,,,,
26289,1341895140,,,,,,,,
26290,1341895200,,,,,,,,
26291,1341895260,,,,,,,,
26292,1341895320,,,,,,,,
26293,1341895380,,,,,,,,
26294,1341895440,,,,,,,,
26295,1341895500,,,,,,,,
26296,1341895560,,,,,,,,
26297,1341895620,,,,,,,,
26298,1341895680,,,,,,,,
26299,1341895740,,,,,,,,
26300,1341895800,,,,,,,,
26301,1341895860,,,,,,,,
26302,1341895920,,,,,,,,
26303,1341895980,,,,,,,,
26304,1341896040,,,,,,,,
26305,1341896100,,,,,,,,
26306,1341896160,,,,,,,,
26307,1341896220,,,,,,,,
26308,1341896280,,,,,,,,
26309,1341896340,,,,,,,,
26310,1341896400,,,,,,,,
26311,1341896460,,,,,,,,
26312,1341896520,7.0,7.0,7.0,7.0,18.76247096,131.3372967,7.0,352.0303165248434
26313,1341896580,7.02,7.02,7.02,7.02,0.5,3.51,7.02,0.25
26314,1341896640,,,,,,,,
26315,1341896700,7.02,7.02,7.02,7.02,0.4,2.808,7.02,0.16000000000000003
26316,1341896760,,,,,,,,
26317,1341896820,,,,,,,,
26318,1341896880,7.02,7.06,7.02,7.06,10.0,70.35438764,7.035438764,100.0
26319,1341896940,,,,,,,,
26320,1341897000,,,,,,,,
26321,1341897060,,,,,,,,
26322,1341897120,,,,,,,,
26323,1341897180,,,,,,,,
26324,1341897240,,,,,,,,
26325,1341897300,,,,,,,,
26326,1341897360,,,,,,,,
26327,1341897420,,,,,,,,
26328,1341897480,,,,,,,,
26329,1341897540,7.06,7.1,7.06,7.1,13.0,92.2722283,7.097863716,169.0
26330,1341897600,,,,,,,,
26331,1341897660,,,,,,,,
26332,1341897720,,,,,,,,
26333,1341897780,,,,,,,,
26334,1341897840,,,,,,,,
26335,1341897900,,,,,,,,
26336,1341897960,,,,,,,,
26337,1341898020,,,,,,,,
26338,1341898080,,,,,,,,
26339,1341898140,,,,,,,,
26340,1341898200,,,,,,,,
26341,1341898260,,,,,,,,
26342,1341898320,,,,,,,,
26343,1341898380,,,,,,,,
26344,1341898440,,,,,,,,
26345,1341898500,,,,,,,,
26346,1341898560,,,,,,,,
26347,1341898620,,,,,,,,
26348,1341898680,,,,,,,,
26349,1341898740,,,,,,,,
26350,1341898800,,,,,,,,
26351,1341898860,,,,,,,,
26352,1341898920,,,,,,,,
26353,1341898980,,,,,,,,
26354,1341899040,,,,,,,,
26355,1341899100,,,,,,,,
26356,1341899160,,,,,,,,
26357,1341899220,,,,,,,,
26358,1341899280,,,,,,,,
26359,1341899340,,,,,,,,
26360,1341899400,,,,,,,,
26361,1341899460,,,,,,,,
26362,1341899520,,,,,,,,
26363,1341899580,,,,,,,,
26364,1341899640,,,,,,,,
26365,1341899700,,,,,,,,
26366,1341899760,,,,,,,,
26367,1341899820,,,,,,,,
26368,1341899880,,,,,,,,
26369,1341899940,,,,,,,,
26370,1341900000,,,,,,,,
26371,1341900060,,,,,,,,
26372,1341900120,,,,,,,,
26373,1341900180,,,,,,,,
26374,1341900240,,,,,,,,
26375,1341900300,,,,,,,,
26376,1341900360,,,,,,,,
26377,1341900420,,,,,,,,
26378,1341900480,,,,,,,,
26379,1341900540,,,,,,,,
26380,1341900600,,,,,,,,
26381,1341900660,,,,,,,,
26382,1341900720,,,,,,,,
26383,1341900780,,,,,,,,
26384,1341900840,,,,,,,,
26385,1341900900,,,,,,,,
26386,1341900960,,,,,,,,
26387,1341901020,,,,,,,,
26388,1341901080,,,,,,,,
26389,1341901140,,,,,,,,
26390,1341901200,,,,,,,,
26391,1341901260,,,,,,,,
26392,1341901320,,,,,,,,
26393,1341901380,,,,,,,,
26394,1341901440,7.05,7.05,7.05,7.05,1.4680851,10.34999996,7.05,2.15527386084201
26395,1341901500,7.05,7.05,7.05,7.05,0.72124321,5.084764631,7.05,0.5201917679711041
26396,1341901560,,,,,,,,
26397,1341901620,,,,,,,,
26398,1341901680,,,,,,,,
26399,1341901740,,,,,,,,
26400,1341901800,,,,,,,,
26401,1341901860,,,,,,,,
26402,1341901920,,,,,,,,
26403,1341901980,,,,,,,,
26404,1341902040,,,,,,,,
26405,1341902100,,,,,,,,
26406,1341902160,,,,,,,,
26407,1341902220,,,,,,,,
26408,1341902280,,,,,,,,
26409,1341902340,,,,,,,,
26410,1341902400,,,,,,,,
26411,1341902460,,,,,,,,
26412,1341902520,7.08,7.08,7.08,7.08,2.22287765,15.73797376,7.08,4.941185046869522
26413,1341902580,,,,,,,,
26414,1341902640,,,,,,,,
26415,1341902700,,,,,,,,
26416,1341902760,,,,,,,,
26417,1341902820,7.08,7.08,7.07,7.07,1.0,7.072343506,7.072343506,1.0
26418,1341902880,7.07,7.07,7.07,7.07,2.41282208,17.05865211,7.07,5.821710389735528
26419,1341902940,,,,,,,,
26420,1341903000,7.07,7.07,7.07,7.07,0.58717792,4.151347894,7.07,0.3447779097355264
26421,1341903060,,,,,,,,
26422,1341903120,,,,,,,,
26423,1341903180,,,,,,,,
26424,1341903240,,,,,,,,
26425,1341903300,,,,,,,,
26426,1341903360,,,,,,,,
26427,1341903420,,,,,,,,
26428,1341903480,,,,,,,,
26429,1341903540,,,,,,,,
26430,1341903600,,,,,,,,
26431,1341903660,,,,,,,,
26432,1341903720,,,,,,,,
26433,1341903780,,,,,,,,
26434,1341903840,,,,,,,,
26435,1341903900,,,,,,,,
26436,1341903960,,,,,,,,
26437,1341904020,,,,,,,,
26438,1341904080,,,,,,,,
26439,1341904140,,,,,,,,
26440,1341904200,7.08,7.08,7.07,7.07,5.76976502,40.81815163,7.07449116,33.29018838601561
26441,1341904260,7.06,7.06,7.05,7.05,12.45023498,87.87594132,7.058175325,155.00835105721558
26442,1341904320,,,,,,,,
26443,1341904380,,,,,,,,
26444,1341904440,,,,,,,,
26445,1341904500,,,,,,,,
