Timestamp,RSI10,%K200,%K30,EMA10
1340487420,,,,6.4073319161
1340489220,,,,6.4150897496
1340521560,,,,6.4032552496
1340530740,,,,6.393572477
1340530800,,,,6.3856502084
1340530860,,,,6.3791683524
1340530920,,,,6.3738650156
1340533980,,,,6.3767986491
1340539500,,,,6.3791988947
1340542500,,,,6.3884354593
1340543580,,,,6.3832653758
1340545320,,,,6.3953989438
1340548560,,,,6.3889627722
1340550180,,,,6.3982422682
1340552340,,,,6.4058345831
1340568420,,,,6.4047737498
1340569440,,,,6.4039057953
1340570460,,,,6.3941047416
1340570580,,,,6.3860856977
1340571480,,,,6.3886155708
1340575740,,,,6.390685467
1340584500,,,,6.3832881094
1340584860,,,,6.3681448168
1340584920,,,,6.3557548501
1340584980,,,,6.3456176046
1340585820,,,,6.3318689492
1340585940,,,,6.3206200494
1340586060,,,,6.311416404
1340586480,,,,6.3020679669
1340590260,,,,6.3016919729
1340590320,,,,6.3013843415
1340590380,,,,6.301132643
1340590860,,,,6.3009267079
1340590920,,,,6.3007582156
1340592000,,,,6.3006203582
1340596800,,,,6.2950530204
1340597460,,,,6.2886797439
1340602860,,,,6.283465245
1340603160,,,,6.2791988368
1340603640,,,,6.2757081392
1340604300,,,,6.2728521139
1340609280,,,,6.2705153659
1340613120,,,,6.2667852994
1340617920,,,,6.2637334268
1340618700,,,,6.2630546219
1340619540,,,,6.2588628725
1340619780,,,,6.2590696229
1340620500,,,,6.2501478733
1340620560,,,,6.2410300782
1340622120,,,,6.233570064
1340623380,,,,6.2111027796
1340625480,,,,6.2090840924
1340625540,,,,6.2074324392
1340626140,,,,6.2060810866
1340626200,,,,6.2049754345
1340626260,,,,6.2040708101
1340627220,,,,6.1996942991
1340630040,,,,6.1997498811
1340630100,,,,6.1997953573
1340635200,,,,6.1943780196
1340635260,,,,6.1899456524
1340636460,,,,6.1917737156
1340637180,,,,6.1932694037
1340642280,,,,6.1944931485
1340642760,,,,6.1954943942
1340644140,,,,6.1963135952
1340645820,,,,6.1969838507
1340646300,,,,6.1975322414
1340654100,,,,6.1979809248
1340654220,,,,6.1983480294
1340658660,,,,6.2004665695
1340659020,,,,6.2040181023
1340659260,,,,6.2087420837
1340659320,,,,6.216243523
1340659380,,,,6.2223810643
1340659440,,,,6.227402689
1340659500,,,,6.2333294728
1340659980,,,,6.2381786596
1340661300,,,,6.242146176
1340663640,,,,6.2453923258
1340663760,,,,6.2480482666
1340674020,,,,6.250221309
1340674680,,,,6.2592719801
1340674740,,,,6.2666770746
1340678340,,,,6.2818266974
1340683500,,,,6.2833127524
1340683560,,,,6.2827104338
1340683620,,,,6.2803994458
1340683680,,,,6.2766904557
1340683800,,,,6.2718376456
1340683860,,,,6.2660489827
1340683980,,,,6.2594946222
1340684040,,,,6.2523137818
1340684100,,,,6.244620367
1340684160,,,,6.236507573
1340684220,,,,6.2280516506
1340691540,,,,6.2229513505
1340693280,,,,6.2187783777
1340693340,,,,6.2117277636
1340693400,,,,6.2041408975
1340694480,,,,6.2397516434
1340694540,,,,6.2688877082
1340696580,,,,6.2745444885
1340697780,,,,6.2791727633
1340698380,,,,6.2920504427
1340699760,,,,6.3025867259
1340702700,,,,6.3112073212
1340702940,,,,6.323715081
1340703060,,,,6.3375850662
1340703300,,,,6.3507514178
1340703780,,,,6.3615238873
1340703960,,,,6.3721559078
1340704380,,,,6.3808548337
1340704440,,,,6.3897903184
1340704680,,,,6.3952829878
1340704980,,,,6.39977699
1340705340,,,,6.4052720828
1340705520,,,,6.4134044313
1340705640,,,,6.410967262
1340705700,,,,6.4180641235
1340705880,,,,6.3965979192
1340705940,,,,6.3790346612
1340706000,,,,6.3646647228
1340706060,,,,6.3529075004
1340706120,,,,6.3432879549
1340706180,,,,6.3354174177
1340706240,,,,6.3289778872
1340706360,,,,6.3237091804
1340706480,,,,6.3193984203
1340706540,,,,6.3158714348
1340706600,,,,6.3129857194
1340706660,,,,6.3106246795
1340706840,,,,6.3086929196
1340707080,,,,6.3071123888
1340707320,,,,6.3058192272
1340707440,,,,6.3047611859
1340707500,,,,6.3038955157
1340707680,,,,6.3031872401
1340707980,,,,6.3026077419
1340709120,,,,6.302133607
1340711220,,,,6.3017456785
1340712360,,,,6.3014282824
1340715300,,,,6.3011685947
1340716620,,,,6.3009561229
1340716860,,,,6.3007822824
1340717580,,,,6.3006400492
1340717760,,,,6.3005236766
1340717820,,,,6.3022466445
1340717880,,,,6.3036563455
1340718060,,,,6.3102642827
1340718180,,,,6.3374889586
1340719440,,,,6.3470364206
1340721180,,,,6.3548479805
1340721300,,,,6.3612392568
1340722740,,,,6.364650301
1340723160,,,,6.3674411554
1340723280,,,,6.3697245817
1340724480,,,,6.3715928396
1340724720,,,,6.3731214142
1340724780,,,,6.376190248
1340727000,,,,6.3768829302
1340727660,,,,6.3792678519
1340727960,,,,6.3739464243
1340728200,,,,6.369592529
1340728620,,,,6.3642120692
1340730120,,,,6.3616280566
1340730300,,,,6.3595138645
1340730960,,,,6.3614204346
1340732160,,,,6.3611621737
1340733960,,,,6.3645872331
1340735460,,,,6.3692077361
1340736480,,,,6.3729881478
1340736900,,,,6.3778993936
1340737140,,,,6.3837358675
1340737560,,,,6.3885111643
1340738220,,,,6.3942364072
1340738880,,,,6.4007388786
1340739060,,,,6.4078772643
1340739540,,,,6.4137177617
1340739900,,,,6.4184963505
1340741220,,,,6.411497014
1340744760,,,,6.4039521024
1340744820,,,,6.395960811
1340745720,,,,6.3912406636
1340746080,,,,6.3910150884
1340749200,,,,6.389012345
1340749260,,,,6.3873737369
1340749380,,,,6.3878512392
1340749500,,,,6.3900601048
1340749560,,,,6.3936855403
1340750040,,,,6.3984699875
1340750160,,,,6.4042027171
1340750820,,,,6.410711314
1340751360,,,,6.4160365296
1340751840,,,,6.4040298879
1340752620,,,,6.4051153628
1340753040,,,,6.4060034787
1340753520,,,,6.4067301189
1340755620,,,,6.4073246427
1340756340,,,,6.4078110713
1340756460,,,,6.4082090584
1340760900,,,,6.4085346841
1340761440,,,,6.4088011052
1340767740,,,,6.4053827224
1340767980,,,,6.400767682
1340768040,,,,6.3915371943
1340769180,,,,6.3839849772
1340774580,,,,6.3778058904
1340777220,,,,6.3709320922
1340778240,,,,6.3671262572
1340781300,,,,6.3640123923
1340785860,,,,6.3614646846
1340786100,,,,6.3593801965
1340786400,,,,6.3558565244
1340787600,,,,6.3547917018
1340787960,,,,6.3539204833
1340788080,,,,6.364116759
1340788140,,,,6.3724591665
1340788440,,,,6.3811029544
1340788620,,,,6.3899933263
1340788800,,,,6.397267267
1340789100,,,,6.4068550366
1340789460,,,,6.4146995754
1340789760,,,,6.4229360163
1340790120,,,,6.4314931042
1340790420,,,,6.4403125398
1340790780,,,,6.4493466235
1340791080,,,,6.4585563283
1340791140,,,,6.4679097232
1340791440,,,,6.4755625008
1340791560,,,,6.4836420461
1340791680,,,,6.4884344013
1340791740,,,,6.4941736011
1340791800,,,,6.49886931
1340791860,,,,6.5027112536
1340791920,,,,6.5058546621
1340792100,,,,6.5102447235
1340792160,,,,6.513836592
1340792340,,,,6.5204117571
1340792760,,,,6.5257914376
1340792820,,,,6.533829358
1340793000,,,,6.5422240202
1340793300,,,,6.5490923802
1340793420,,,,6.5547119474
1340793480,,,,6.561127957
1340793540,,,,6.5645592375
1340793600,,,,6.5673666489
1340793660,,,,6.5714818036
1340793720,,,,6.5748487484
1340793960,,,,6.5776035214
1340794080,,,,6.5816756084
1340794140,,,,6.585007316
1340794320,,,,6.5895514404
1340794440,,,,6.5932693603
1340794620,,,,6.5963112948
1340794680,,,,6.6042546957
1340794740,,,,6.610753842
1340794860,,,,6.6160713252
1340794920,,,,6.6204219934
1340794980,,,,6.6257998128
1340795040,,,,6.6301998468
1340795100,,,,6.6337998747
1340795160,,,,6.636745352
1340795220,,,,6.639155288
1340795280,,,,6.6411270538
1340795340,,,,6.6463766804
1340795400,,,,6.6506718294
1340795460,,,,6.6541860422
1340795520,,,,6.6534249437
1340795580,,,,6.6528022266
1340795640,,,,6.6577472763
1340795700,,,,6.6617932261
1340795760,,,,6.6651035486
1340795820,,,,6.6678119943
1340795880,,,,6.6700279954
1340795940,,,,6.6718410871
1340796120,,,,6.6424154349
1340796240,,,,6.6165217195
1340796480,,,,6.5953359523
1340797080,,,,6.5834566882
1340797140,,,,6.5755554722
1340797200,,,,6.5654544773
1340797260,,,,6.555371845
1340797560,,,,6.5598496914
1340797620,,,,6.5635133839
1340797680,,,,6.5665109504
1340797740,,,,6.5689635049
1340797800,,,,6.5691519586
1340797860,,,,6.5693061479
1340799240,,,,6.5603413937
1340800320,,,,6.5530065949
1340800980,,,,6.5488235776
1340801220,,,,6.5472192908
1340801640,,,,6.5477248743
1340801880,,,,6.5481385335
1340802540,,,,6.548476982
1340804520,,,,6.5451175307
1340804580,,,,6.5405507069
1340804640,,,,6.5368142148
1340806560,,,,6.5301207212
1340806620,,,,6.5246442264
1340807400,,,,6.520163458
1340808240,,,,6.5201337383
1340812860,,,,6.5110185132
1340812920,,,,6.5035606017
1340816040,,,,6.4956404923
1340821440,,,,6.5000694937
1340821500,,,,6.5036932221
1340822280,,,,6.5084762726
1340822880,,,,6.5069351322
1340823300,,,,6.505674199
1340824140,,,,6.5046425265
1340824680,,,,6.5074347944
1340824740,,,,6.5097193772
1340826120,,,,6.5115885814
1340826480,,,,6.5131179302
1340826540,,,,6.5143692156
1340826600,,,,6.5153929946
1340828040,,,,6.516230632
1340828700,,,,6.5169159716
1340829300,,,,6.517476704
1340829420,,,,6.5179354851
1340829600,,,,6.5201290333
1340829660,,,,6.5219237545
1340829720,,,,6.5233921628
1340831460,,,,6.5245935877
1340831940,,,,6.5255765718
1340832420,,,,6.5263808315
1340832480,,,,6.5288570439
1340832840,,,,6.5236103087
1340832900,,,,6.5265902525
1340838180,,,,6.5199374793
1340838240,,,,6.5144943013
1340840460,,,,6.510040792
1340841900,,,,6.5063970116
1340845140,,,,6.5034157368
1340845620,,,,6.5009765119
1340846040,,,,6.4989807825
1340846160,,,,6.5046206402
1340847120,,,,6.5110532511
1340852400,,,,6.5072253872
1340853060,,,,6.5022753168
1340853120,,,,6.4964070774
1340853180,,,,6.4897876088
1340857680,,,,6.4843716799
1340857740,,,,6.4781222836
1340860860,,,,6.4748273229
1340862900,,,,6.4612223551
1340862960,,,,6.4500910178
1340863020,,,,6.44098356
1340863080,,,,6.4335320037
1340863140,,,,6.4274352757
1340863200,,,,6.4224470438
1340863260,,,,6.4183657631
1340863320,,,,6.4150265334
1340863380,,,,6.4122944364
1340863440,,,,6.4100590844
1340863560,,,,6.4082301599
1340863680,,,,6.4067337672
1340871240,,,,6.4273276277
1340871840,,,,6.4459953318
1340872440,,,,6.4630870896
1340872680,,,,6.4770712552
1340873040,,,,6.4885128451
1340873220,,,,6.497874146
1340873400,,,,6.5055333922
1340873580,,,,6.5118000482
1340873700,,,,6.5169273121
1340873880,,,,6.5211223463
1340874540,,,,6.524554647
1340875800,,,,6.527362893
1340877480,,,,6.5296605488
1340881320,,,,6.531540449
1340882160,,,,6.5312603674
1340883300,,,,6.5310312097
1340885220,,,,6.530843717
1340885940,,,,6.5306903139
1340888460,,,,6.5287466205
1340889900,,,,6.5271563258
1340890080,,,,6.5258551757
1340890740,,,,6.5266087801
1340892000,,,,6.5254071837
1340892660,,,,6.5171513321
1340894940,,,,6.5103965445
1340895600,,,,6.4921426273
1340895660,,,,6.4753894223
1340895720,,,,6.458045891
1340895780,,,,6.4420375472
1340895840,,,,6.4271216295
1340895900,,,,6.4130995151
1340895960,,,,6.3998086941
1340896020,,,,6.3871162043
1340896080,,,,6.3749132581
1340896140,,,,6.3631108475
1340896200,,,,6.351636148
1340896260,,,,6.3404295756
1340896320,,,,6.32944238
1340896380,,,,6.3186346746
1340896440,,,,6.3079738247
1340896500,,,,6.2974331293
1340896560,,,,6.2869907421
1340896620,,,,6.276628789
1340896680,,,,6.2626962819
1340896740,,,,6.2494787761
1340896800,,,,6.2368462714
1340896860,,,,6.2246924038
1340896920,,,,6.2129301486
1340896980,,,,6.2014883034
1340897040,,,,6.1903086119
1340897100,,,,6.1793434097
1340897160,,,,6.1685536989
1340897220,,,,6.15608939
1340897280,,,,6.1422549554
1340897340,,,,6.1291176908
1340897400,,,,6.1165508379
1340897460,,,,6.1044506856
1340897520,,,,6.0909141973
1340897580,,,,6.0743843432
1340897640,,,,6.0590417354
1340897880,,,,6.1192159653
1340898060,,,,6.1066312443
1340898300,,,,6.110880109
1340898360,,,,6.1361746346
1340898660,,,,6.1823247011
1340898900,,,,6.2200838463
1340898960,,,,6.2509776925
1340899020,,,,6.2762544756
1340899080,,,,6.2969354801
1340899140,,,,6.3138563019
1340899260,,,,6.3277006106
1340899320,,,,6.3390277723
1340899440,,,,6.3482954501
1340899500,,,,6.3558780955
1340900160,,,,6.3711729872
1340903220,,,,6.3836869896
1340903400,,,,6.3975620824
1340903460,,,,6.4107326129
1340903580,,,,6.4233266832
1340903700,,,,6.4336309227
1340903820,,,,6.4402434822
1340904480,,,,6.4420173945
1340904540,,,,6.4416505955
1340904600,,,,6.39407776
1340904660,,,,6.3533363491
1340904720,,,,6.3181842856
1340904780,,,,6.2876053246
1340905080,,,,6.3244043565
1340909400,,,,6.3545126553
1340910060,,,,6.379146718
1340910360,,,,6.3974836783
1340910840,,,,6.4143048277
1340912460,,,,6.4280675863
1340912520,,,,6.441146207
1340917980,,,,6.4518468966
1340919840,,,,6.4551474609
1340919960,,,,6.463302468
1340920140,,,,6.4663383829
1340920200,,,,6.4651859496
1340921280,,,,6.471515777
1340921580,,,,6.4766947266
1340921880,,,,6.4809320491
1340922480,,,,6.4843989492
1340930460,,,,6.4872355039
1340933940,,,,6.4877381396
1340936700,,,,6.4899675687
1340936880,,,,6.4917916471
1340937840,,,,6.4932840749
1340938080,,,,6.496323334
1340945880,,,,6.4988100006
1340946960,,,,6.5026627277
1340947620,,,,6.5039967772
1340948280,,,,6.5032700905
1340949540,,,,6.5026755286
1340950020,,,,6.5076436143
1340951760,,,,6.5080720481
1340955300,,,,6.5102407666
1340961420,,,,6.5138333545
1340961540,,,,6.5167727446
1340962080,,,,6.5191777001
1340962200,,,,6.5193272092
1340962380,,,,6.5212677166
1340963040,,,,6.5246735863
1340963640,,,,6.5292783888
1340964300,,,,6.5348641363
1340964960,,,,6.5412524751
1340965020,,,,6.5482974797
1340965500,,,,6.5558797561
1340965620,,,,6.5620834368
1340967000,,,,6.5689773574
1340967240,,,,6.5764360197
1340967480,,,,6.5807203797
1340967660,,,,6.5842257652
1340968560,,,,6.5689119897
1340968680,,,,6.5745643552
1340969280,,,,6.5773708361
1340969580,,,,6.5633034114
1340976240,,,,6.5608846093
1340976900,,,,6.5498146803
1340982060,,,,6.5571211021
1340982720,,,,6.5667354472
1340986080,,,,6.5582380931
1340987640,,,,6.5512857126
1340989680,,,,6.5655974012
1340991000,,,,6.5773069646
1340991180,,,,6.5850693347
1340991300,,,,6.5914203647
1340993820,,,,6.5984348439
1340993880,,,,6.6023557814
1340994180,,,,6.6055638211
1340994420,,,,6.6063703991
1340994780,,,,6.6033939629
1340994900,,,,6.5973223333
1340995620,,,,6.5923546363
1340995860,,,,6.5864719752
1340995920,,,,6.5816588888
1340999220,,,,6.5795390908
1340999280,,,,6.5778047107
1341001620,,,,6.5763856724
1341001680,,,,6.575224641
1341001740,,,,6.5742747063
1341002640,,,,6.573497487
1341003300,,,,6.5746797621
1341004020,,,,6.5811016235
1341004200,,,,6.5772649647
1341004260,,,,6.5741258802
1341004320,,,,6.5715575383
1341004860,,,,6.5676379859
1341004920,,,,6.5626128976
1341004980,,,,6.5566832798
1341005040,,,,6.5500135926
1341014760,,,,6.5572838485
1341014940,,,,6.5632322397
1341015780,,,,6.5680991052
1341017220,,,,6.5684447224
1341017280,,,,6.5578184093
1341017400,,,,6.5473059712
1341018180,,,,6.5423412492
1341018360,,,,6.536461022
1341021180,,,,6.5443771999
1341045420,,,,6.5508540726
1341049980,,,,6.5561533321
1341051180,,,,6.5623072717
1341051840,,,,6.5691604951
1341054720,,,,6.5747676778
1341054960,,,,6.5793553727
1341058980,,,,6.5831089413
1341070080,,,,6.5825436793
1341070740,,,,6.572990283
1341073560,,,,6.5651738679
1341081540,,,,6.560596801
1341088140,,,,6.5659428372
1341088200,,,,6.5648623214
1341090540,,,,6.5712509902
1341091380,,,,6.5692053556
1341092160,,,,6.5766225637
1341092340,,,,6.5736002794
1341092640,,,,6.5802184104
1341093060,,,,6.5801786994
1341093300,,,,6.576509845
1341093420,,,,6.5716898732
1341096360,,,,6.5677462599
1341098280,,,,6.5754287581
1341098400,,,,6.5708053475
1341098640,,,,6.577931648
1341103920,,,,6.5819440756
1341104940,,,,6.5870451528
1341106020,,,,6.5912187614
1341106320,,,,6.594633532
1341106920,,,,6.5974274353
1341117720,,,,6.5960769925
1341130140,,,,6.593153903
1341139200,,,,6.5889441024
1341141000,,,,6.5836815383
1341141660,,,,6.5775576223
1341141960,,,,6.5761835091
1341142260,,,,6.5750592348
1341143640,,,,6.5741393739
1341147960,,,,6.5697503968
1341148020,,,,6.5661594156
1341148680,,,,6.5614031582
1341148740,,,,6.5575116749
1341149340,,,,6.5525095522
1341149460,,,,6.5647805427
1341165240,,,,6.5711840804
1341166140,,,,6.5746051567
1341171660,,,,6.56831331
1341174840,,,,6.5631654355
1341179340,,,,6.5589535381
1341180000,,,,6.5536892585
1341180060,,,,6.5475639387
1341191580,,,,6.548006859
1341191640,,,,6.5447328846
1341194400,,,,6.5475087238
1341195000,,,,6.5425071376
1341202440,,,,6.5529603853
1341206760,,,,6.5615130425
1341206820,,,,6.5685106712
1341210240,,,,6.5742360037
1341210780,,,,6.5789203667
1341210840,,,,6.5827530273
1341210960,,,,6.5877070223
1341211080,,,,6.5899421092
1341211200,,,,6.5917708166
1341211260,,,,6.5932670318
1341213480,,,,6.5963093896
1341213540,,,,6.5987985915
1341213660,,,,6.6008352112
1341215040,,,,6.6025015365
1341216540,,,,6.6038648935
1341217620,,,,6.6031621856
1341220740,,,,6.6025872427
1341220800,,,,6.602116835
1341221400,,,,6.6017319559
1341221820,,,,6.6014170548
1341223800,,,,6.6011594085
1341224340,,,,6.6027667888
1341224400,,,,6.6040819181
1341224520,,,,6.605157933
1341224580,,,,6.6060383088
1341224640,,,,6.6067586163
1341224700,,,,6.6073479588
1341224760,,,,6.6078301481
1341225000,,,,6.6100428484
1341225360,,,,6.6100350578
1341225720,,,,6.6100286837
1341225900,,,,6.6100234685
1341225960,,,,6.6100192015
1341229500,,,,6.6118338921
1341230520,,,,6.6096822754
1341231180,,,,6.6097400435
1341231360,,,,6.6116054901
1341233040,,,,6.6113135828
1341233100,,,,6.6128929314
1341233400,,,,6.6123669439
1341234240,,,,6.6101184086
1341235740,,,,6.608278698
1341235800,,,,6.6049552983
1341236220,,,,6.6076906986
1341236820,,,,6.604474208
1341238740,,,,6.6072970793
1341238800,,,,6.6096067012
1341238860,,,,6.6114963919
1341238920,,,,6.6130425025
1341238980,,,,6.614307502
1341243180,,,,6.6153425016
1341243420,,,,6.6161893195
1341243480,,,,6.6187003523
1341245760,,,,6.6207548337
1341245880,,,,6.6224357731
1341245940,,,,6.6201747234
1341246120,,,,6.6219611373
1341246180,,,,6.6216045669
1341247320,,,,6.6231310093
1341248280,,,,6.6243799167
1341249240,,,,6.62540175
1341249300,,,,6.6262377955
1341249360,,,,6.6269218327
1341250020,,,,6.6292996813
1341250740,,,,6.6312451938
1341250800,,,,6.6292006131
1341250920,,,,6.6275277743
1341251160,,,,6.6261590881
1341251460,,,,6.6232210721
1341254640,,,,6.6262717862
1341256440,,,,6.6287678251
1341256500,,,,6.6308100387
1341259080,,,,6.6161173044
1341264420,,,,6.6131868854
1341265080,,,,6.6035165426
1341265140,,,,6.5937862621
1341272100,,,,6.5967342145
1341273960,,,,6.5991461755
1341284220,,,,6.5993014163
1341288780,,,,6.5994284315
1341289440,,,,6.5977141712
1341289860,,,,6.6072206856
1341292200,,,,6.6040896518
1341297660,,,,6.6015278969
1341297720,,,,6.5976137339
1341299160,,,,6.6053203277
1341299640,,,,6.6116257227
1341300420,,,,6.618602864
1341300600,,,,6.6224932524
1341300900,,,,6.6274944792
1341301080,,,,6.6315863921
1341301260,,,,6.633116139
1341301440,,,,6.6361859319
1341301680,,,,6.6386975806
1341301980,,,,6.640752566
1341303600,,,,6.6424339176
1341304080,,,,6.643809569
1341305520,,,,6.6449351019
1341306060,,,,6.6476741743
1341306360,,,,6.6353697789
1341307500,,,,6.6380298191
1341308040,,,,6.6402062157
1341308220,,,,6.6419869037
1341311100,,,,6.6343529212
1341311460,,,,6.6281069355
1341312120,,,,6.6248147654
1341312780,,,,6.6239393535
1341313140,,,,6.617768562
1341313380,,,,6.6127197325
1341313440,,,,6.6067706903
1341313800,,,,6.601903292
1341313860,,,,6.5961026935
1341313920,,,,6.5895385674
1341314520,,,,6.5950770097
1341315420,,,,6.5996084625
1341316080,,,,6.6051341966
1341318300,,,,6.6096552517
1341318660,,,,6.6151724787
1341319080,,,,6.6196865735
1341320100,,,,6.6233799238
1341320280,,,,6.6264017558
1341320880,,,,6.6288741638
1341320940,,,,6.6236243159
1341321000,,,,6.6120562584
1341321060,,,,6.6007733024
1341321120,,,,6.589723611
1341321180,,,,6.5788647727
1341321960,,,,6.5699802685
1341322200,,,,6.5754384015
1341322800,,,,6.5708132376
1341322860,,,,6.563392649
1341323520,,,,6.5573212582
1341323580,,,,6.5505355749
1341323640,,,,6.5413472886
1341323700,,,,6.5301932361
1341323760,,,,6.5247035568
1341324600,,,,6.5183938192
1341324780,,,,6.5132313066
1341324900,,,,6.5071892509
1341324960,,,,6.5004275689
1341325020,,,,6.4930771018
1341325080,,,,6.4852449015
1341326040,,,,6.4879276467
1341326100,,,,6.4919408018
1341326160,,,,6.4952242924
1341326220,,,,6.4979107847
1341326520,,,,6.5019270057
1341326700,,,,6.5070311864
1341326760,,,,6.5112073344
1341327180,,,,6.5164423645
1341327420,,,,6.5207255709
1341330180,,,,6.5187754671
1341334140,,,,6.5117253822
1341334200,,,,6.5023207673
1341335160,,,,6.5037169914
1341335580,,,,6.5048593566
1341339660,,,,6.4967031099
1341339780,,,,6.4882116354
1341339840,,,,6.4721731562
1341343320,,,,6.4663234915
1341343440,,,,6.4633555839
1341343500,,,,6.4627454778
1341343800,,,,6.4640644818
1341344160,,,,6.4651436669
1341349200,,,,6.4587539093
1341349920,,,,6.4553441076
1341369960,,,,6.4543724517
1341370020,,,,6.4553956423
1341378000,,,,6.4580509801
1341378660,,,,6.462041711
1341379260,,,,6.4671250362
1341379500,,,,6.4712841206
1341379920,,,,6.4765051895
1341380160,,,,6.4825951551
1341380280,,,,6.4875778542
1341380820,,,,6.4934727898
1341380940,,,,6.5001141007
1341381600,,,,6.5073660824
1341381900,,,,6.5151177038
1341382140,,,,6.5214599395
1341387900,,,,6.5248308596
1341390240,,,,6.5275888851
1341391680,,,,6.5225727242
1341392100,,,,6.5148322289
1341392160,,,,6.5084990963
1341393540,,,,6.5033174425
1341393840,,,,6.4990779075
1341394020,,,,6.495609197
1341394260,,,,6.4927711612
1341394380,,,,6.4922673137
1341394440,,,,6.4936732567
1341394500,,,,6.4984599373
1341394860,,,,6.506012676
1341395160,,,,6.5121921894
1341395340,,,,6.517248155
1341395460,,,,6.5232030359
1341395700,,,,6.5280752112
1341395940,,,,6.5320615364
1341396120,,,,6.5353230753
1341396480,,,,6.5307188798
1341397140,,,,6.5251336289
1341397200,,,,6.5187456964
1341397260,,,,6.5098828425
1341397320,,,,6.5008132348
1341397380,,,,6.4915744648
1341397440,,,,6.4821972894
1341397500,,,,6.4727068731
1341397560,,,,6.4631238053
1341397620,,,,6.4534649316
1341397680,,,,6.4437440349
1341397740,,,,6.4339723922
1341397800,,,,6.42415923
1341397860,,,,6.4143120973
1341397920,,,,6.4044371705
1341399540,,,,6.4181758668
1341401340,,,,6.4294166183
1341402780,,,,6.4440681422
1341403440,,,,6.4578739345
1341406920,,,,6.4655332192
1341407280,,,,6.4754362702
1341407580,,,,6.4853569484
1341407940,,,,6.4934738668
1341408600,,,,6.5019331638
1341411000,,,,6.5088544067
1341412380,,,,6.5054263328
1341412980,,,,6.5008033632
1341425640,,,,6.5061118426
1341426300,,,,6.5122733258
1341428520,,,,6.5082236302
1341436200,,,,6.5103647883
1341436260,,,,6.5157530086
1341436440,,,,6.5165251889
1341436920,,,,6.5207933364
1341437040,,,,6.5261036388
1341437460,,,,6.5268120681
1341438960,,,,6.5292098739
1341439080,,,,6.531171715
1341441120,,,,6.5145950396
1341441240,,,,6.5010323051
1341464940,,,,6.5099355224
1341465000,,,,6.5190381547
1341465540,,,,6.5283039447
1341465840,,,,6.5377032275
1341466020,,,,6.5453935498
1341466380,,,,6.5535038134
1341466560,,,,6.5619576655
1341469560,,,,6.5579653627
1341470580,,,,6.5674262059
1341473100,,,,6.5751668957
1341473520,,,,6.5815001874
1341474660,,,,6.5848637897
1341475020,,,,6.5876158279
1341475320,,,,6.5898674956
1341475380,,,,6.5898915873
1341475440,,,,6.5880931169
1341475500,,,,6.5848034593
1341475560,,,,6.5802937394
1341476040,,,,6.5856948777
1341476100,,,,6.5919321727
1341476220,,,,6.597035414
1341476700,,,,6.6030289751
1341477960,,,,6.6079327978
1341478200,,,,6.6119450164
1341478440,,,,6.6134095589
1341478620,,,,6.6200623663
1341478920,,,,6.620051027
1341479220,,,,6.6200417494
1341479700,,,,6.6218523404
1341479880,,,,6.6251519149
1341480660,,,,6.6278515667
1341480900,,,,6.6282421909
1341485340,,,,6.6321981562
1341485640,,,,6.6354348551
1341485940,,,,6.6380830633
1341486420,,,,6.640249779
1341486600,,,,6.6420225465
1341488940,,,,6.6434729926
1341492360,,,,6.6428415394
1341492420,,,,6.6423248959
1341492840,,,,6.6419021875
1341495120,,,,6.6397381534
1341495780,,,,6.6361493983
1341496200,,,,6.6368495077
1341496260,,,,6.6374223245
1341498180,,,,6.6378909927
1341498720,,,,6.6382744486
1341500160,,,,6.640406367
1341502800,,,,6.6421506639
1341502920,,,,6.6453959978
1341503160,,,,6.6480512709
1341504900,,,,6.6502237671
1341505620,,,,6.652001264
1341505680,,,,6.6516373978
1341507240,,,,6.6513396891
1341508680,,,,6.6510961093
1341510840,,,,6.6436240894
1341512760,,,,6.6466015277
1341516780,,,,6.6417648863
1341517140,,,,6.6432621797
1341517800,,,,6.6390326925
1341518100,,,,6.6428449302
1341518520,,,,6.6459640338
1341519540,,,,6.6394251186
1341525000,,,,6.634075097
1341525120,,,,6.6369705339
1341526140,,,,6.6302486187
1341526920,,,,6.6247488698
1341527580,,,,6.6202490753
1341528000,,,,6.6165674252
1341542160,,,,6.6117369843
1341542220,,,,6.6059666235
1341548160,,,,6.5994272374
1341551700,,,,6.590440467
1341555060,,,,6.5739967457
1341555120,,,,6.5605427919
1341556380,,,,6.5295350116
1341556680,,,,6.5241650095
1341556800,,,,6.5197713714
1341557400,,,,6.5089038493
1341557460,,,,6.5000122404
1341557760,,,,6.4927372876
1341558660,,,,6.4867850535
1341559380,,,,6.4819150437
1341559980,,,,6.4742941267
1341560700,,,,6.4789679218
1341561840,,,,6.4827919361
1341562140,,,,6.4895570386
1341570480,,,,6.4969103043
1341570540,,,,6.5029266126
1341571680,,,,6.5096672285
1341571980,,,,6.5206368233
1341572460,,,,6.53324831
1341573660,,,,6.5435667991
1341574200,,,,6.5538273811
1341574320,,,,6.5622224027
1341574800,,,,6.5690910567
1341576480,,,,6.5747108646
1341576960,,,,6.5793088892
1341581100,,,,6.5812527275
1341582540,,,,6.5810249589
1341582600,,,,6.5826567846
1341591480,,,,6.5839919146
1341591900,,,,6.5869024756
1341594300,,,,6.5892838437
