timestamp,open,high,low,close,volume_(btc),volume_(currency),weighted_price,volumn_square,ma10,rsi30,rsi10,%k10,ema200,ma200,rsi200,%k30,rsi10,%k200,%k30,ema10,signal
1340706120.0,6.3,6.3,6.3,6.3,5.973,37.6299,6.3,35.676729,6.365,48.4542602775783,37.4152271862423,0.0,6.363328,6.3815,48.888993,46.428571,,,,6.3432879549,0.0
1340706180.0,6.3,6.3,6.3,6.3,5.849,36.8487,6.3,34.210801000000004,6.353,48.4542602775783,37.4152271862423,0.0,6.362697,6.38035,48.888993,46.428571,,,,6.3354174177,0.0
1340706240.0,6.3,6.3,6.3,6.3,3.687,23.2281,6.3,13.593969,6.34,48.4542602775783,37.4152271862423,0.0,6.362074,6.3792,48.888993,46.428571,,,,6.3289778872,0.0
1340706360.0,6.3,6.3,6.3,6.3,124.7792468,786.109255,6.3,15569.860431975309,6.325,48.4542602775783,37.4152271862423,0.0,6.361456,6.37805,48.888993,46.428571,,,,6.3237091804,0.0
1340706480.0,6.3,6.3,6.3,6.3,2.0,12.6,6.3,4.0,6.315,48.4542602775783,37.4152271862423,0.0,6.360844,6.37685,48.888993,46.428571,,,,6.3193984203,0.0
1340706540.0,6.3,6.3,6.3,6.3,13.8,86.94,6.3,190.44000000000003,6.3,48.4542602775783,37.4152271862423,0.0,6.360239,6.37555,48.888993,0.0,,,,6.3158714348,0.0
1340706600.0,6.3,6.3,6.3,6.3,0.8,5.04,6.3,0.6400000000000001,6.3,48.4542602775783,37.4152271862423,,6.35964,6.37425,48.888993,0.0,,,,6.3129857194,0.0
1340706660.0,6.3,6.3,6.3,6.3,10.23968253,64.50999994,6.3,104.8510983151872,6.3,48.4542602775783,37.4152271862423,,6.359046,6.3731,48.888993,0.0,,,,6.3106246795,0.0
1340706840.0,6.3,6.3,6.3,6.3,15.30316,96.409908,6.3,234.1867059856,6.3,48.4542602775783,37.4152271862423,,6.358459,6.37205,48.888993,0.0,,,,6.3086929196,0.0
1340707080.0,6.3,6.3,6.3,6.3,1.81091,11.408733,6.3,3.2793950281,6.3,48.4542602775783,37.4152271862423,,6.357877,6.37105,48.888993,0.0,,,,6.3071123888,0.0
1340707320.0,6.3,6.3,6.3,6.3,7.72302,48.655026,6.3,59.6450379204,6.3,48.4542602775783,37.4152271862423,,6.357301,6.3701,48.888993,0.0,,,,6.3058192272,0.0
1340707440.0,6.3,6.3,6.3,6.3,7.91312594,49.85269342,6.3,62.61756214230088,6.3,48.4542602775783,37.4152271862423,,6.356731,6.3692,48.888993,0.0,,,,6.3047611859,0.0
1340707500.0,6.3,6.3,6.3,6.3,2.18561,13.769343,6.3,4.776891072100001,6.3,48.4542602775783,37.4152271862423,,6.356166,6.3683,48.888993,0.0,,,,6.3038955157,0.0
1340707680.0,6.3,6.3,6.3,6.3,11.58452,72.982476,6.3,134.20110363039998,6.3,48.4542602775783,37.4152271862423,,6.355608,6.36675,48.888993,0.0,,,,6.3031872401,0.0
1340707980.0,6.3,6.3,6.3,6.3,16.41141,103.391883,6.3,269.3343781881,6.3,48.4542602775783,37.4152271862423,,6.355054,6.36545,48.888993,0.0,,,,6.3026077419,0.0
1340709120.0,6.3,6.3,6.3,6.3,10.3095238,64.94999994,6.3,106.28628098276644,6.3,48.4542602775783,37.4152271862423,,6.354506,6.36415,48.888993,0.0,,,,6.302133607,0.0
1340711220.0,6.3,6.3,6.3,6.3,11.81587301,74.43999996,6.3,139.61485498844647,6.3,48.4542602775783,37.4152271862423,,6.353964,6.36265,48.888993,0.0,,,,6.3017456785,0.0
1340712360.0,6.3,6.3,6.3,6.3,33.0,207.9,6.3,1089.0,6.3,48.4542602775783,37.4152271862423,,6.353427,6.3609,48.888993,0.0,,,,6.3014282824,0.0
1340715300.0,6.3,6.3,6.3,6.3,29.54126984,186.11,6.3,872.6866237596935,6.3,48.4542602775783,37.4152271862423,,6.352896,6.35925,48.888993,0.0,,,,6.3011685947,0.0
1340716620.0,6.3,6.3,6.3,6.3,2.36190476,14.87999999,6.3,5.578594095310657,6.3,48.4542602775783,37.4152271862423,,6.352369,6.3576,48.888993,0.0,,,,6.3009561229,0.0
1340716860.0,6.3,6.3,6.3,6.3,9.846,62.0298,6.3,96.943716,6.3,48.4542602775783,37.4152271862423,,6.351848,6.356,48.888993,0.0,,,,6.3007822824,0.0
1340717580.0,6.3,6.3,6.3,6.3,78.71904762,495.93,6.3,6196.688458199827,6.3,48.4542602775783,37.4152271862423,,6.351332,6.3544,48.888993,0.0,,,,6.3006400492,0.0
1340717760.0,6.3,6.3,6.3,6.3,153.5228764,967.1941213,6.3,23569.27357812968,6.3,48.4542602775783,37.4152271862423,,6.350821,6.35285,48.888993,0.0,,,,6.3005236766,0.0
1340717820.0,6.31,6.31,6.31,6.31,81.0,511.11,6.31,6561.0,6.301,50.1679744753946,57.9591345869967,100.0,6.350415,6.35145,49.043357,6.666667,,,,6.3022466445,0.0
1340717880.0,6.31,6.31,6.31,6.31,77.3678,488.190818,6.31,5985.77647684,6.302,50.1679744753946,57.9591345869967,100.0,6.350013,6.34995,49.043357,6.666667,,,,6.3036563455,0.0
1340718060.0,6.31,6.34,6.31,6.34,200.0,1262.304969,6.311524842,40000.0,6.306,54.9739068171424,81.0265014595011,100.0,6.349913,6.3486,49.505472,44.444444,,,,6.3102642827,1.0
1340718180.0,6.34,6.46,6.34,6.46,47.0,301.4700484,6.414256348,2209.0,6.322,67.8171955617785,94.4822321081837,100.0,6.351009,6.3478,51.281621,100.0,,,,6.3374889586,0.0
1340719440.0,6.39,6.39,6.39,6.39,4.79372987,30.63193387,6.39,22.97984606653021,6.331,57.8581723937305,64.7290516893002,56.2499999999999,6.351397,6.34665,50.245464,56.25,,,,6.3470364206,0.0
1340721180.0,6.39,6.39,6.39,6.39,3.60093897,23.01000002,6.39,12.96676146566466,6.34,57.8581723937305,64.7290516893002,56.2499999999999,6.351781,6.34535,50.245464,56.25,,,,6.3548479805,0.0
1340721300.0,6.39,6.39,6.39,6.39,0.97026604,6.199999996,6.39,0.9414161883772816,6.349,57.8581723937305,64.7290516893002,56.2499999999999,6.352161,6.344,50.245464,56.25,,,,6.3612392568,0.0
1340722740.0,6.38,6.38,6.38,6.38,3.39466884,21.6579872,6.38,11.523776533266943,6.357,56.5449376144759,60.9667735852118,50.0,6.352438,6.34255,50.098665,50.0,,,,6.364650301,0.0
1340723160.0,6.38,6.38,6.38,6.38,3.39466884,21.6579872,6.38,11.523776533266943,6.365,56.5449376144759,60.9667735852118,50.0,6.352712,6.3415,50.098665,50.0,,,,6.3674411554,0.0
1340723280.0,6.38,6.38,6.38,6.38,1.93416928,12.34000001,6.38,3.741010803695719,6.373,56.5449376144759,60.9667735852118,46.6666666666667,6.352984,6.3404,50.098665,50.0,,,,6.3697245817,0.0
1340724480.0,6.38,6.38,6.38,6.38,19.44670846,124.07,6.38,378.1744699282356,6.38,56.5449376144759,60.9667735852118,46.6666666666667,6.353253,6.33925,50.098665,50.0,,,,6.3715928396,0.0
1340724720.0,6.38,6.38,6.38,6.38,6.55517739,41.82203175,6.38,42.97035061436721,6.387,56.5449376144759,60.9667735852118,46.6666666666667,6.353519,6.3382,50.098665,50.0,,,,6.3731214142,0.0
1340724780.0,6.39,6.39,6.39,6.39,13.188,84.27132,6.39,173.923344,6.392,57.6828539172435,64.4646150948136,41.6666666666665,6.353882,6.3372,50.247712,56.25,,,,6.376190248,0.0
1340727000.0,6.38,6.38,6.38,6.38,22.5,143.55,6.38,506.25,6.384,56.1614944056243,58.6271786892541,0.0,6.354142,6.33625,50.097327,50.0,,,,6.3768829302,0.0
1340727660.0,6.39,6.39,6.39,6.39,35.78696087,228.67868,6.39,1280.7065683109113,6.384,57.3258176823821,62.4093254575246,100.0,6.354499,6.3357,50.24698,56.25,,,,6.3792678519,0.0
1340727960.0,6.35,6.35,6.35,6.35,4.60629921,29.24999998,6.35,21.217992412046627,6.38,51.6494939334009,44.3785669607791,0.0,6.354454,6.33495,49.648428,31.25,,,,6.3739464243,0.0
1340728200.0,6.35,6.35,6.35,6.35,0.15748031,0.999999969,6.35,0.0248000480376961,6.376,51.6494939334009,44.3785669607791,0.0,6.35441,6.3342,49.648428,31.25,,,,6.369592529,0.0
1340728620.0,6.34,6.34,6.34,6.34,0.23622048,1.497637843,6.34,0.0558001151714304,6.372,50.3165428391619,40.7453022437904,0.0,6.354266,6.3334,49.499531,25.0,,,,6.3642120692,0.0
1340730120.0,6.35,6.35,6.35,6.35,1.3,8.255,6.35,1.6900000000000002,6.369,51.6084778996921,45.6860496225625,19.9999999999996,6.354224,6.3324,49.651287,31.25,,,,6.3616280566,0.0
1340730300.0,6.35,6.35,6.35,6.35,1.2,7.62,6.35,1.44,6.366,51.6084778996921,45.6860496225625,19.9999999999996,6.354182,6.33145,49.651287,31.25,,,,6.3595138645,0.0
1340730960.0,6.37,6.37,6.37,6.37,3.39466884,21.62404051,6.37,11.523776533266943,6.365,54.1597254215403,54.9590872375354,60.0000000000007,6.354339,6.33065,49.955092,43.75,,,,6.3614204346,1.0
1340732160.0,6.36,6.36,6.36,6.36,0.5,3.18,6.36,0.25,6.363,52.7220241714436,50.1978157529364,40.0000000000011,6.354395,6.32985,49.804078,37.5,,,,6.3611621737,1.0
1340733960.0,6.38,6.38,6.38,6.38,1.40629921,8.97218896,6.38,1.9776774680466245,6.362,55.1834345095824,58.2377858936665,80.0000000000004,6.35465,6.3292,50.107245,50.0,,,,6.3645872331,1.0
1340735460.0,6.39,6.39,6.39,6.39,2.33646322,14.92999998,6.39,5.45906037841277,6.363,56.3586475667133,61.6750662263377,100.0,6.355002,6.3286,50.258212,56.25,,,,6.3692077361,1.0
1340736480.0,6.39,6.39,6.39,6.39,1.05820562,6.761933912,6.39,1.1197991341995843,6.363,56.3586475667133,61.6750662263377,100.0,6.35535,6.328,50.258212,56.25,,,,6.3729881478,1.0
1340736900.0,6.4,6.4,6.4,6.4,20.01933768,128.1237612,6.4,400.7738811458678,6.368,57.5498985783392,65.2101445679275,100.0,6.355794,6.32745,50.409776,62.5,,,,6.3778993936,0.0
1340737140.0,6.41,6.41,6.41,6.41,8.56942277,54.92999996,6.41,73.43500661099446,6.374,58.7156704562174,68.4442463060045,100.0,6.356334,6.32695,50.561173,68.75,,,,6.3837358675,0.0
1340737560.0,6.41,6.41,6.41,6.41,4.82524607,30.92982731,6.41,23.282999636050448,6.381,58.7156704562174,68.4442463060045,100.0,6.356868,6.32645,50.561173,68.75,,,,6.3885111643,0.0
1340738220.0,6.42,6.42,6.42,6.42,13.39466884,85.99377395,6.42,179.41715333326692,6.388,59.8943267173144,71.6929536544884,100.0,6.357496,6.326,50.713161,75.0,,,,6.3942364072,0.0
1340738880.0,6.43,6.43,6.43,6.43,16.62824096,106.9195894,6.43,276.4983974238217,6.396,61.044836252962,74.5986265564181,100.0,6.358217,6.3256,50.864973,80.0,,,,6.4007388786,0.0
1340739060.0,6.44,6.44,6.44,6.44,9.64,62.0816,6.44,92.9296,6.403,62.1675577684388,77.1991495810697,100.0,6.359031,6.32525,51.016609,86.666667,,,,6.4078772643,0.0
1340739540.0,6.44,6.44,6.44,6.44,5.36853686,34.57337738,6.44,28.82118801717866,6.411,62.1675577684388,77.1991495810697,100.0,6.359837,6.32485,51.016609,86.666667,,,,6.4137177617,0.0
1340739900.0,6.44,6.44,6.44,6.44,17.07453416,109.96,6.44,291.53971678100686,6.417,62.1675577684388,77.1991495810697,100.0,6.360634,6.3244,51.016609,83.333333,,,,6.4184963505,0.0
1340741220.0,6.38,6.38,6.38,6.38,6.78899458,43.31378542,6.38,46.09044740726937,6.416,52.1785946447737,41.8966028775173,0.0,6.360827,6.32365,50.075333,40.0,,,,6.411497014,0.0
1340744760.0,6.37,6.37,6.37,6.37,5.02575204,32.0140405,6.37,25.258183567564167,6.414,50.7720506705855,38.6256411570789,0.0,6.360918,6.323,49.921052,30.0,,,,6.4039521024,0.0
1340744820.0,6.36,6.36,6.36,6.36,10.22677346,65.04227921,6.36,104.58689540216038,6.41,49.3946382259464,35.5424431317291,0.0,6.360909,6.3223,49.76695,20.0,,,,6.395960811,0.0
1340745720.0,6.38,6.38,6.37,6.37,6.78933768,43.28202771,6.375,46.09510613306778,6.406,50.776099078061,40.793565248893,12.4999999999997,6.361,6.32165,49.922312,30.0,,,,6.3912406636,0.0
1340746080.0,6.39,6.39,6.39,6.39,4.80062495,30.67599343,6.39,23.045999910562497,6.404,53.4076393227082,49.8690830383706,37.4999999999992,6.361288,6.32115,50.231709,50.0,,,,6.3910150884,0.0
1340749200.0,6.38,6.38,6.38,6.38,1.1,7.018,6.38,1.2100000000000002,6.4,51.9705474251284,45.9555586272672,24.9999999999994,6.361474,6.32065,50.076238,40.0,,,,6.389012345,0.0
1340749260.0,6.38,6.38,6.38,6.38,2.29466884,14.6399872,6.38,5.265505085266946,6.395,51.9705474251284,45.9555586272672,24.9999999999994,6.361659,6.31985,50.076238,40.0,,,,6.3873737369,0.0
1340749380.0,6.39,6.39,6.39,6.39,3.39466884,21.69193389,6.39,11.523776533266943,6.39,53.3148782836526,50.7291145283109,37.4999999999992,6.361941,6.3193,50.231826,50.0,,,,6.3878512392,0.0
1340749500.0,6.4,6.4,6.4,6.4,6.78933768,43.45176115,6.4,46.09510613306778,6.386,54.6286017319122,55.1324412549935,50.0,6.36232,6.3189,50.387223,60.0,,,,6.3900601048,0.0
1340749560.0,6.41,6.41,6.41,6.41,6.78933768,43.51965453,6.41,46.09510613306778,6.383,55.9120220022323,59.1853269595227,100.0,6.362794,6.3186,50.542426,70.0,,,,6.3936855403,0.0
1340750040.0,6.42,6.42,6.42,6.42,6.78933768,43.58754791,6.42,46.09510613306778,6.387,57.1654634732608,62.9081150107879,100.0,6.363363,6.31835,50.697433,80.0,,,,6.3984699875,0.0
1340750160.0,6.43,6.43,6.43,6.43,11.78933768,75.80544128,6.43,138.98848293306776,6.393,58.3892691924546,66.3213354834177,100.0,6.364026,6.3182,50.852243,90.0,,,,6.4042027171,0.0
1340750820.0,6.44,6.44,6.44,6.44,13.40785251,86.34657016,6.44,179.7705089299133,6.401,59.5837994288187,69.4453969746608,100.0,6.364782,6.3182,51.006855,100.0,,,,6.410711314,0.0
1340751360.0,6.44,6.44,6.44,6.44,10.39906832,66.96999998,6.44,108.1406219240276,6.408,59.5837994288187,69.4453969746608,100.0,6.365531,6.3184,51.006855,100.0,,,,6.4160365296,0.0
1340751840.0,6.37,6.37,6.35,6.35,14.55335168,92.59592452,6.362515423,211.80004512175884,6.404,46.6778101439853,34.1981654427968,0.0,6.365376,6.31815,49.588718,0.0,,,,6.4040298879,0.0
1340752620.0,6.41,6.41,6.41,6.41,29.15,186.8515,6.41,849.7225,6.407,53.6079037631927,52.1776937641224,66.6666666666667,6.36582,6.3184,50.510625,66.666667,,,,6.4051153628,0.0
1340753040.0,6.41,6.41,6.41,6.41,0.96211814,6.167177277,6.41,0.9256713153170596,6.41,53.6079037631927,52.1776937641224,66.6666666666667,6.36626,6.31855,50.510625,66.666667,,,,6.4060034787,0.0
1340753520.0,6.41,6.41,6.41,6.41,13.41653666,85.99999999,6.41,180.00345594912395,6.412,53.6079037631927,52.1776937641224,66.6666666666667,6.366695,6.31835,50.510625,66.666667,,,,6.4067301189,0.0
1340755620.0,6.41,6.41,6.41,6.41,4.8,30.768,6.41,23.04,6.413,53.6079037631927,52.1776937641224,66.6666666666667,6.367126,6.31855,50.510625,66.666667,,,,6.4073246427,0.0
1340756340.0,6.41,6.41,6.41,6.41,3.9,24.999,6.41,15.21,6.413,53.6079037631927,52.1776937641224,66.6666666666667,6.367552,6.31835,50.510625,66.666667,,,,6.4078110713,0.0
1340756460.0,6.41,6.41,6.41,6.41,7.6,48.716,6.41,57.76,6.412,53.6079037631927,52.1776937641224,66.6666666666667,6.367975,6.31875,50.510625,66.666667,,,,6.4082090584,0.0
1340760900.0,6.41,6.41,6.41,6.41,15.54,99.6114,6.41,241.4916,6.41,53.6079037631927,52.1776937641224,66.6666666666667,6.368393,6.31855,50.510625,66.666667,,,,6.4085346841,0.0
1340761440.0,6.41,6.41,6.41,6.41,1.6,10.256,6.41,2.5600000000000005,6.407,53.6079037631927,52.1776937641224,66.6666666666667,6.368807,6.31885,50.510625,66.666667,,,,6.4088011052,0.0
1340767740.0,6.4,6.4,6.39,6.39,6.78933768,43.41781446,6.395,46.09510613306778,6.402,50.725704442654,43.0657509314367,66.6666666666662,6.369018,6.31905,50.19214,44.444444,,,,6.4053827224,0.0
1340767980.0,6.38,6.38,6.38,6.38,3.39466884,21.6579872,6.38,11.523776533266943,6.405,49.3532307308216,39.2570948418047,0.0,6.369127,6.3192,50.033609,33.333333,,,,6.400767682,0.0
1340768040.0,6.37,6.37,6.35,6.35,23.55328623,149.6978921,6.355711497,554.7572922323077,6.399,45.5301006924645,30.3191844706902,0.0,6.368937,6.3192,49.561629,0.0,,,,6.3915371943,0.0
1340769180.0,6.35,6.35,6.35,6.35,0.3,1.905,6.35,0.09,6.393,45.5301006924645,30.3191844706902,0.0,6.368748,6.3192,49.561629,0.0,,,,6.3839849772,0.0
1340774580.0,6.35,6.35,6.35,6.35,22.326,141.7701,6.35,498.450276,6.387,45.5301006924645,30.3191844706902,0.0,6.368562,6.319,49.561629,0.0,,,,6.3778058904,0.0
1340777220.0,6.34,6.34,6.34,6.34,2.21849831,14.06527929,6.34,4.921734751472857,6.38,44.2647525291715,27.460432791503,0.0,6.368278,6.31875,49.403928,0.0,,,,6.3709320922,0.0
1340778240.0,6.35,6.35,6.35,6.35,0.2,1.27,6.35,0.04,6.374,45.8223486576945,34.3393715491581,14.2857142857139,6.368096,6.31835,49.565213,10.0,,,,6.3671262572,0.0
1340781300.0,6.35,6.35,6.35,6.35,2.4,15.24,6.35,5.76,6.368,45.8223486576945,34.3393715491581,14.2857142857139,6.367916,6.3183,49.565213,10.0,,,,6.3640123923,0.0
1340785860.0,6.35,6.35,6.35,6.35,73.0,463.55,6.35,5329.0,6.362,45.8223486576945,34.3393715491581,14.2857142857139,6.367737,6.3178,49.565213,10.0,,,,6.3614646846,0.0
1340786100.0,6.35,6.35,6.35,6.35,17.13228346,108.79,6.35,293.51513655378955,6.356,45.8223486576945,34.3393715491581,16.6666666666662,6.367561,6.31775,49.565213,10.0,,,,6.3593801965,0.0
1340786400.0,6.34,6.34,6.34,6.34,2.7,17.118,6.34,7.290000000000001,6.351,44.4012851310825,30.0028722728644,0.0,6.367287,6.31725,49.404537,0.0,,,,6.3558565244,0.0
1340787600.0,6.35,6.35,6.35,6.35,12.69133858,80.58999998,6.35,161.07007495219642,6.348,46.1295488648906,38.6159778013257,33.3333333333323,6.367115,6.3168,49.568842,10.0,,,,6.3547917018,0.0
1340787960.0,6.35,6.35,6.35,6.35,111.5930852,708.6160911,6.35,12453.01666445446,6.348,46.1295488648906,38.6159778013257,100.0,6.366944,6.31655,49.568842,10.0,,,,6.3539204833,0.0
1340788080.0,6.39,6.41,6.39,6.41,24.0,153.6180431,6.400751796,576.0,6.354,55.0926871382427,67.8866040516659,100.0,6.367373,6.3166,50.542214,70.0,,,,6.364116759,0.0
1340788140.0,6.41,6.41,6.41,6.41,210.1291898,1346.928106,6.41,44154.27640600443,6.36,55.0926871382427,67.8866040516659,100.0,6.367797,6.3169,50.542214,70.0,,,,6.3724591665,0.0
1340788440.0,6.42,6.42,6.42,6.42,300.0,1926.0,6.42,90000.0,6.368,56.3869462862726,70.7559199631215,100.0,6.368316,6.31725,50.702394,80.0,,,,6.3811029544,0.0
1340788620.0,6.43,6.43,6.43,6.43,335.466563,2157.05,6.43,112537.81489103298,6.376,57.649601941101,73.3969926705239,100.0,6.36893,6.3174,50.862337,90.0,,,,6.3899933263,0.0
1340788800.0,6.43,6.43,6.43,6.43,64.53343702,414.95,6.43,4164.564493614305,6.384,57.649601941101,73.3969926705239,100.0,6.369538,6.31755,50.862337,90.0,,,,6.397267267,0.0
1340789100.0,6.44,6.45,6.44,6.45,69.53720875,448.1256244,6.444400522,4835.423400741077,6.394,60.1207133308058,78.2475856835561,100.0,6.370338,6.31805,51.182301,100.0,,,,6.4068550366,0.0
1340789460.0,6.45,6.45,6.45,6.45,43.91712242,283.2654396,6.45,1928.7136416532664,6.404,60.1207133308058,78.2475856835561,100.0,6.371131,6.3188,51.182301,100.0,,,,6.4146995754,0.0
1340789760.0,6.46,6.46,6.46,6.46,81.94118791,529.3400739,6.46,6714.35827610193,6.416,61.3281012867047,80.4481631103097,100.0,6.372015,6.3196,51.342316,100.0,,,,6.4229360163,0.0
1340790120.0,6.47,6.47,6.47,6.47,51.12937594,330.8070623,6.47,2614.213084013851,6.428,62.5025248094057,82.4238185520106,100.0,6.37299,6.32045,51.502082,100.0,,,,6.4314931042,0.0
1340790420.0,6.48,6.48,6.48,6.48,61.32207821,397.3670668,6.48,3760.3972759933567,6.441,63.6446681595831,84.1979822010949,100.0,6.374055,6.3215,51.661597,100.0,,,,6.4403125398,0.0
1340790780.0,6.49,6.49,6.49,6.49,91.12105369,591.3756385,6.49,8303.046425575862,6.449,64.7552145802643,85.7915592307988,100.0,6.375209,6.3226,51.82086,100.0,,,,6.4493466235,0.0
1340791080.0,6.5,6.5,6.5,6.5,588.7457501,3826.847376,6.5,346621.55826081167,6.458,65.8348453446582,87.2232179172418,100.0,6.37645,6.32375,51.979869,100.0,,,,6.4585563283,0.0
1340791140.0,6.51,6.51,6.51,6.51,11.21083,72.9825033,6.51,125.6827092889,6.467,66.8842388662481,88.5096418941921,100.0,6.377779,6.325,52.138624,100.0,,,,6.4679097232,0.0
1340791440.0,6.51,6.51,6.51,6.51,448.4226485,2919.231442,6.51,201082.8716877545,6.475,66.8842388662481,88.5096418941921,100.0,6.379095,6.32605,52.138624,100.0,,,,6.4755625008,0.0
1340791560.0,6.52,6.52,6.52,6.52,21.12001,137.7024652,6.52,446.0548224001,6.484,67.9381173117062,89.7800061199678,100.0,6.380497,6.32715,52.297915,100.0,,,,6.4836420461,0.0
1340791680.0,6.51,6.51,6.51,6.51,293.8188372,1912.76063,6.51,86329.50909356012,6.49,65.7727815607976,79.9577199465999,85.7142857142859,6.381786,6.3282,52.123567,94.444444,,,,6.4884344013,0.0
1340791740.0,6.52,6.52,6.52,6.52,15.21478123,99.20037362,6.52,231.4895678767603,6.497,66.8652738519663,82.1299963484227,100.0,6.383161,6.3293,52.283442,100.0,,,,6.4941736011,0.0
1340791800.0,6.52,6.52,6.52,6.52,1.8,11.736,6.52,3.24,6.503,66.8652738519663,82.1299963484227,100.0,6.384522,6.3304,52.283442,100.0,,,,6.49886931,0.0
1340791860.0,6.52,6.52,6.52,6.52,0.9,5.868,6.52,0.81,6.508,66.8652738519663,82.1299963484227,100.0,6.38587,6.3315,52.283442,100.0,,,,6.5027112536,0.0
1340791920.0,6.52,6.52,6.52,6.52,3.5,22.82,6.52,12.25,6.512,66.8652738519663,82.1299963484227,100.0,6.387205,6.33275,52.283442,100.0,,,,6.5058546621,0.0
1340792100.0,6.53,6.53,6.53,6.53,105.6,689.568,6.53,11151.36,6.516,68.0337802186616,84.6635132406585,100.0,6.388626,6.3341,52.445458,100.0,,,,6.5102447235,0.0
1340792160.0,6.53,6.53,6.53,6.53,53.43720875,348.9449731,6.53,2855.535278991077,6.519,68.0337802186616,84.6635132406585,100.0,6.390033,6.33545,52.445458,100.0,,,,6.513836592,0.0
1340792340.0,6.54,6.55,6.54,6.55,20.73740625,135.7154713,6.544476664,430.04001797753904,6.523,70.2772162394256,88.6401555201888,100.0,6.391624,6.3369,52.769422,100.0,,,,6.5204117571,0.0
1340792760.0,6.55,6.55,6.55,6.55,72.62445599,475.6901867,6.55,5274.311607843447,6.527,70.2772162394255,88.6401555201888,100.0,6.3932,6.33835,52.769422,100.0,,,,6.5257914376,0.0
1340792820.0,6.56,6.57,6.56,6.57,37.05818,243.1201635,6.560499288,1373.3087049124,6.532,72.353599488144,91.3948049749296,100.0,6.394959,6.3399,53.0922,100.0,,,,6.533829358,0.0
1340793000.0,6.57,6.58,6.57,6.58,871.066072,5729.742518,6.577850639,758756.1017895091,6.539,73.3177262357026,92.4164375183191,100.0,6.396801,6.3415,53.25274,100.0,,,,6.5422240202,0.0
1340793300.0,6.57,6.58,6.57,6.58,150.449848,989.945,6.579900299,22635.156763223105,6.545,73.3177262357026,92.4164375183191,100.0,6.398624,6.34315,53.25274,100.0,,,,6.5490923802,1.0
1340793420.0,6.58,6.58,6.58,6.58,831.7526566,5472.932481,6.58,691812.4817611575,6.551,73.3177262357026,92.4164375183191,100.0,6.400428,6.3448,53.25274,100.0,,,,6.5547119474,1.0
1340793480.0,6.59,6.59,6.59,6.59,4.91922,32.4176598,6.59,24.1987254084,6.558,74.309555515594,93.4785082105409,100.0,6.402315,6.34645,53.414593,100.0,,,,6.561127957,1.0
1340793540.0,6.58,6.58,6.58,6.58,9.8,64.484,6.58,96.04000000000002,6.564,71.557894691701,80.8910480696269,83.3333333333336,6.404083,6.34815,53.229371,95.0,,,,6.5645592375,1.0
1340793600.0,6.58,6.58,6.58,6.58,24.6,161.868,6.58,605.1600000000001,6.569,71.557894691701,80.8910480696269,83.3333333333336,6.405833,6.34975,53.229371,94.444444,,,,6.5673666489,1.0
1340793660.0,6.59,6.59,6.59,6.59,80.16292016,528.2736439,6.59,6426.093768578534,6.575,72.6420231109459,83.6149372002994,100.0,6.407666,6.35165,53.392616,100.0,,,,6.5714818036,1.0
1340793720.0,6.59,6.59,6.59,6.59,16.2,106.758,6.59,262.44,6.579,72.6420231109459,83.6149372002994,100.0,6.40948,6.3536,53.392616,100.0,,,,6.5748487484,1.0
1340793960.0,6.59,6.59,6.59,6.59,150.0,988.5,6.59,22500.0,6.583,72.6420231109459,83.6149372002994,100.0,6.411276,6.35555,53.392616,100.0,,,,6.5776035214,1.0
1340794080.0,6.6,6.6,6.6,6.6,77.75347849,513.172958,6.6,6045.603417294894,6.586,73.7497243162769,86.2947888921819,100.0,6.413154,6.358,53.557173,100.0,,,,6.5816756084,1.0
1340794140.0,6.6,6.6,6.6,6.6,16.4,108.24,6.6,268.96,6.588,73.7497243162769,86.2947888921819,100.0,6.415013,6.36,53.557173,100.0,,,,6.585007316,1.0
1340794320.0,6.61,6.61,6.61,6.61,35.3839859,233.8881468,6.61,1252.0264581713986,6.591,74.8399024915991,88.5972276391207,100.0,6.416953,6.36205,53.722213,100.0,,,,6.5895514404,1.0
1340794440.0,6.61,6.61,6.61,6.61,3.43720875,22.71994984,6.61,11.814403991076562,6.594,74.8399024915991,88.5972276391207,100.0,6.418874,6.3641,53.722213,100.0,,,,6.5932693603,1.0
1340794620.0,6.62,6.65,6.61,6.61,47.14922702,312.565137,6.629273835,2223.049608583498,6.596,74.8399024915991,88.5972276391207,42.857142857143,6.420776,6.36615,53.722213,76.470588,,,,6.5963112948,1.0
1340794680.0,6.64,6.64,6.64,6.64,81.97330875,544.3027701,6.64,6719.623347422827,6.602,77.8895659017544,93.2581709331209,85.7142857142848,6.422957,6.36835,54.217684,93.75,,,,6.6042546957,1.0
1340794740.0,6.64,6.64,6.64,6.64,72.29905362,480.065716,6.64,5227.153154347634,6.608,77.8895659017544,93.2581709331209,83.3333333333323,6.425117,6.37065,54.217684,93.333333,,,,6.610753842,1.0
1340794860.0,6.64,6.64,6.64,6.64,38.97854746,258.8175551,6.64,1519.3271620914725,6.613,77.8895659017544,93.2581709331209,83.3333333333323,6.427255,6.37285,54.217684,92.857143,,,,6.6160713252,1.0
1340794920.0,6.64,6.64,6.64,6.64,1.25449379,8.329838766,6.64,1.573754669148564,6.618,77.8895659017544,93.2581709331209,83.3333333333323,6.429372,6.37505,54.217684,92.857143,,,,6.6204219934,1.0
